ID,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia,k__Bacteria; p__Actinobacteria;c__;o__;f__;g__,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae;g__,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales;f__;g__,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium,k__Bacteria; p__Bacteroidetes;c__;o__;f__;g__,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales;f__;g__,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus],k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__rc4-4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerofilum,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Anaerovorax,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae];g__,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;f__;g__,k__Bacteria; p__Firmicutes; c__Clostridia;o__;f__;g__,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae;g__,k__Bacteria; p__Firmicutes;c__;o__;f__;g__,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bosea,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Trabulsiella,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae;g__,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Alkanindiges,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia,k__Bacteria;p__;c__;o__;f__;g__
1.1-Day15,-0.7172404473285761,1.0123529205722703,-0.5088921442392673,-0.4141053564522415,-0.7172404473285761,1.5822551849625328,1.7463906146612531,0.9457065117331978,3.6791954277671506,1.7916813193964716,1.6189057598800396,-0.2880340429280218,2.514226727992228,2.589324305278189,2.196170803609139,-0.7172404473285761,-0.7172404473285761,-0.7172404473285761,2.427310009933384,-0.7172404473285761,-0.7172404473285761,1.4901500440231985,-0.7172404473285761,-0.7172404473285761,-0.7172404473285761,1.5512880348400004,0.3842520448245315,-0.7172404473285761,-0.7172404473285761,0.9698571919697978,-0.7172404473285761,-0.7172404473285761,0.37124969935312185,-0.7172404473285761,-0.043381173589507875,-0.7172404473285761,-0.41660723440590025,-0.7172404473285761,-0.3707185441571421,0.3366551770755495,-0.7172404473285761,0.2141052603593463,1.0894838962248368,0.2576169267633768,0.1262508213463066,0.1012092087977874,-0.2880340429280218,-0.7172404473285761,-0.31270718539655395,-0.7172404473285761,0.01259916999465404,-0.7172404473285761,0.38778721727523374,-0.5105634379695133,-0.46090085790864493,-0.7172404473285761,-0.49252430268842456,-0.7172404473285761,-0.7172404473285761,1.005637065148602,-0.23847048164902998,-0.7172404473285761,-0.1362507971746843,-0.7172404473285761,-0.7172404473285761,-0.7172404473285761,-0.7172404473285761,0.39224201311621637,-0.7172404473285761,1.2175338819671961,-0.7172404473285761,0.14117236147253237,1.0977956176810209,-0.7172404473285761,-0.7172404473285761,-0.7172404473285761,-0.7172404473285761,-0.7172404473285761,-0.7172404473285761,-0.5015640829599912,-0.7172404473285761,-0.3683323602749711,-0.0369643912843378,-0.6072177835270182
1.2-Day15,-0.7404686685419744,0.535904782924481,-0.7404686685419744,-0.4457664547175759,-0.7404686685419744,0.7554156038660116,1.6815496044083797,0.9285967926527485,3.7341543564273976,2.0330776497223484,2.0495831030034792,-0.7404686685419744,2.401054075551695,2.920267240505302,2.7060443813985406,-0.7404686685419744,-0.7404686685419744,-0.7404686685419744,1.878346950209151,-0.7404686685419744,-0.7404686685419744,1.3416681018391823,-0.7404686685419744,-0.7404686685419744,-0.7404686685419744,0.9995007803779552,0.585499759630749,-0.7404686685419744,-0.32320230324329363,0.7030357889661423,-0.7404686685419744,0.4724790046085094,0.06318610840635325,-0.7404686685419744,0.1711423409924415,-0.7404686685419744,-0.32320230324329363,-0.7404686685419744,-0.7404686685419744,0.9285967926527485,0.027844830392921537,0.8263195915912183,-0.18887253720211516,-0.026160970843516897,-0.011406717402892147,0.13055936392261164,-0.7404686685419744,-0.7404686685419744,0.019030791298135046,-0.7404686685419744,0.05521263930982856,-0.7404686685419744,0.3798259543377241,0.09406406205538707,-0.37138706203091587,-0.7404686685419744,-0.42547950430482384,-0.7404686685419744,-0.7404686685419744,1.0365579004063001,-0.4963834920300306,-0.7404686685419744,-0.5191027209676153,-0.7404686685419744,-0.7404686685419744,-0.7404686685419744,-0.7404686685419744,0.8693370386862949,-0.7404686685419744,0.4520706733876142,-0.07911712673134992,0.5113304273540678,1.209177271031917,-0.7404686685419744,-0.7404686685419744,-0.7404686685419744,-0.7404686685419744,-0.7404686685419744,-0.7404686685419744,-0.32320230324329363,-0.7404686685419744,-0.45956925605418225,0.09406406205538707,-0.4638356673630926
1.3-Day15,-0.7207007225367927,0.8851851208321648,-0.7207007225367927,-0.7207007225367927,-0.7207007225367927,1.4456716021040215,2.0687319354115385,1.1376531770570217,3.995018687082016,1.7768589968327633,1.63074174733144,-0.7207007225367927,2.407990062901701,2.5369159130245027,2.594724412618343,-0.7207007225367927,-0.7207007225367927,-0.26761363969026153,1.7302244366943054,-0.7207007225367927,-0.7207007225367927,1.1139592112311334,-0.7207007225367927,-0.7207007225367927,-0.7207007225367927,0.9805903022353514,0.2975655687836481,-0.7207007225367927,-0.7207007225367927,0.4505123961826302,-0.7207007225367927,-0.7207007225367927,0.38164175798996386,-0.7207007225367927,0.21832792015347874,-0.7207007225367927,-0.059451107834428536,-0.7207007225367927,-0.7207007225367927,0.6209945345537196,-0.3867911313177658,0.4505123961826302,1.3288667682086277,0.13268245083165853,0.37643323252347444,-0.0025746866639009837,0.09818844676660693,-0.7207007225367927,-0.3490882290440006,-0.7207007225367927,-0.07956550987009088,-0.7207007225367927,0.1942007622163062,0.017664282592245808,-0.3969256984724849,-0.7207007225367927,-0.7207007225367927,-0.7207007225367927,-0.7207007225367927,0.943227762628747,-0.7207007225367927,-0.7207007225367927,-0.7207007225367927,-0.26761363969026153,-0.7207007225367927,-0.7207007225367927,-0.7207007225367927,-0.0025746866639009837,-0.7207007225367927,0.9805903022353514,0.33133490455512604,-0.0025746866639009837,0.4505123961826302,-0.7207007225367927,-0.7207007225367927,-0.7207007225367927,-0.7207007225367927,-0.7207007225367927,-0.7207007225367927,-0.4203198388930737,-0.7207007225367927,-0.3728084272989432,1.299810140705165,-0.7207007225367927
1.4-Day15,-0.5646304020144409,0.39638343592539443,-0.5646304020144409,-0.36895366806956204,-0.5646304020144409,2.4862367562767047,2.4924597971384332,0.828806543884845,4.293219025580733,1.6734353498337864,1.830629866565869,-0.5646304020144409,2.9243397041659724,2.457438350788198,2.317614870888528,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,0.9022860411285437,-0.5646304020144409,-0.5646304020144409,1.4237631857854325,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,0.0070018532756676525,0.09248354204640807,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,2.2828595483438368,-0.3116790994128663,0.0777024832368605,-0.5646304020144409,0.07632278195924547,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,0.13322151794303366,-0.5646304020144409,-0.5646304020144409,0.12074400854658421,-0.36400895520753923,0.341521998252634,-0.13220729405499043,-0.5646304020144409,-0.5646304020144409,-0.37309139888910986,-0.5646304020144409,-0.10674030199524898,-0.5646304020144409,0.0522754191539267,-0.37349742212076625,-0.5334311674192941,-0.5646304020144409,-0.49115090477074214,-0.5646304020144409,-0.5646304020144409,0.3156204156678854,0.12074400854658421,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,0.5531671165060347,-0.5646304020144409,1.2385415270670597,-0.5646304020144409,0.12074400854658421,0.0070018532756676525,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,-0.5646304020144409,-0.18648974823058398,-0.5646304020144409,-0.3523165574954659,-0.5646304020144409,-0.5646304020144409
1.5-Day15,-0.7098419534117499,1.1542320467472205,-0.0536537989708762,-0.38009790459591547,-0.7098419534117499,1.950687117413425,1.7995869772943525,0.8735044258781961,3.4433213710014865,1.8689427427584155,1.5366784868355357,-0.7098419534117499,2.236112737872724,2.864292565942907,2.442713641398365,-0.7098419534117499,-0.7098419534117499,-0.7098419534117499,3.1546277468780617,-0.7098419534117499,-0.7098419534117499,0.7223925935981305,-0.7098419534117499,-0.7098419534117499,-0.7098419534117499,0.9997168537021734,0.39615556813171926,-0.7098419534117499,-0.7098419534117499,0.4081633962539867,0.6654649480307857,0.1885257248921077,0.20165346648500931,-0.7098419534117499,0.07177619782820048,-0.7098419534117499,-0.2254829056857823,-0.7098419534117499,-0.7098419534117499,0.25145631745289587,-0.7098419534117499,1.0165429860478874,-0.7098419534117499,0.14829706144153026,-0.08779384498644957,-0.10562466755764924,-0.0536537989708762,-0.7098419534117499,-0.35463041655712857,-0.7098419534117499,-0.07047993131659017,-0.7098419534117499,0.3895985558660929,-0.10460103714734745,-0.3272768035549391,-0.7098419534117499,-0.44327993399401816,-0.7098419534117499,-0.7098419534117499,0.5728946185501732,-0.248024758186887,-0.600943439257632,-0.29583332283386,-0.7098419534117499,-0.7098419534117499,-0.7098419534117499,-0.7098419534117499,0.4936358413158797,-0.7098419534117499,1.0868934031959654,-0.7098419534117499,0.3603548316070137,0.9735540641372333,-0.7098419534117499,-0.7098419534117499,-0.7098419534117499,-0.7098419534117499,-0.7098419534117499,-0.7098419534117499,-0.7098419534117499,-0.7098419534117499,-0.4730677895006449,-0.0536537989708762,-0.7098419534117499
2.1-Day15,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,3.6372865197650883,3.3525953490654516,0.3871148091595105,-0.13648560254884223,-0.35293683183968444,-0.35293683183968444,-0.19539319323032045,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,1.011739113272162,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,1.5354114267135666,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,0.25799492487604664,-0.35293683183968444,-0.35293683183968444,0.01708898865991305,-0.35293683183968444,-0.35293683183968444,-0.24209179275575135,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.16789668652959797,-0.35293683183968444,0.2510445538759366,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,2.5940749325036814,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,3.2913079524838396,-0.35293683183968444,4.1609163731522045,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,-0.35293683183968444,3.516184290045348,0.3758757747506157
2.2-Day15,-0.39680708767881656,-0.39680708767881656,-0.1808770966566835,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,4.472144645056603,3.8236214066951733,0.4370036478389974,0.83874221852689,-0.39680708767881656,-0.39680708767881656,1.6727161999427402,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,1.0479522860598212,-0.39680708767881656,-0.39680708767881656,1.1978738760989063,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,1.3621183074809924,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,0.10092588104882236,-0.39680708767881656,-0.007821357570943049,-0.39680708767881656,-0.3250653073353153,-0.14882525885854875,0.3608555453238696,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.2609819026809557,-0.39680708767881656,-0.1366011401309159,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,2.676886140691304,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,2.0602113893063865,-0.39680708767881656,3.058675546615495,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,-0.39680708767881656,3.188792023741986,-0.23950052742917755
3.2-Day15,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.5586679026600541,-0.684975237542472,1.952157103591856,1.2991772585374146,0.6170293736847947,3.4177709882849125,1.8305734325922385,2.0947628515770234,-0.684975237542472,2.5945985213979093,3.4626707095724303,2.6005870080623126,-0.684975237542472,-0.684975237542472,-0.684975237542472,1.5524578818445238,-0.684975237542472,-0.684975237542472,1.4717838355652617,-0.684975237542472,-0.684975237542472,-0.684975237542472,0.8372724190202101,0.5891407559874564,-0.684975237542472,-0.684975237542472,0.7489943136339191,0.2315091733666674,0.04132147435078061,0.16185494059049066,-0.684975237542472,0.2598584445268839,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.684975237542472,0.40649841550487675,-0.31501113747419335,0.6014732734349462,0.37903021356564043,0.13338815031924814,0.22557995194276384,0.2315091733666674,-0.684975237542472,-0.684975237542472,-0.15347323813360295,-0.684975237542472,0.21759068544126225,-0.684975237542472,0.3164466766103334,-0.11246599909136076,-0.31743720903108835,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.684975237542472,0.8334838484380336,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.29638726486407907,0.2315091733666674,-0.684975237542472,0.689751378821237,0.37903021356564043,1.1053269254588933,1.287198744295122,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.684975237542472,-0.44118414262794936,-0.684975237542472,-0.4677999645673224
3.3-Day15,-0.6299283631018783,-0.14518378441267768,-0.6299283631018783,-0.4105755250840641,-0.6299283631018783,0.42193101750943846,2.2941473136261563,1.036335226796543,4.6843928224812545,1.5863352155084145,1.6878098367921492,-0.6299283631018783,2.6400067741782647,2.565729445955293,2.917147731452615,-0.6299283631018783,-0.6299283631018783,0.7309217158219885,0.9066755961986389,-0.6299283631018783,-0.6299283631018783,1.9241262788215119,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,0.13837361654838032,0.442808346957603,-0.6299283631018783,0.21205629203985635,-0.23856744155641263,-0.6299283631018783,-0.34637096214082025,0.5994095315585874,-0.6299283631018783,-0.20146120723576766,0.9066755961986389,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,-0.04652207504769737,-0.34637096214082025,-0.6299283631018783,-0.6299283631018783,-0.32266229846182676,0.3701044520314589,-0.6299283631018783,0.24617713713278802,-0.6299283631018783,-0.15066882115604052,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,0.4277554059623787,0.1068868182597055,-0.191514536932864,-0.6299283631018783,-0.43975461928455506,-0.6299283631018783,-0.6299283631018783,0.18506717958667962,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,0.038297672930416984,0.42193101750943846,-0.6299283631018783,0.7554624302829788,-0.6299283631018783,1.1078627739267815,0.9444868910153953,0.33956079427652286,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,-0.6299283631018783,-0.3655321223847451,-0.6299283631018783,-0.34637096214082025
3.4-Day15,-0.5583750888097871,0.9336608916209472,-0.5583750888097871,-0.30335489154609335,-0.5583750888097871,0.3533435482713182,2.732550153357504,1.145155500356311,4.756739427257374,1.935674338116363,1.2441821466187413,-0.5583750888097871,2.7214553684585954,2.830769468643047,2.667657246698959,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,0.620004155221842,-0.5583750888097871,-0.5583750888097871,2.0011427145315044,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,0.5735613838018687,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,1.3425240807129184,0.3533435482713182,0.20658962631690692,-0.5583750888097871,0.09006426485256187,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.2983913511692115,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.09127334303219042,0.02839001185367354,-0.19033482422024678,0.8092028668118708,-0.5583750888097871,0.07239940701907188,-0.5583750888097871,-0.025053874908739563,-0.5583750888097871,0.22489562662497165,-0.015472723462181114,-0.5583750888097871,-0.5583750888097871,-0.2648672449009644,-0.5583750888097871,-0.5583750888097871,-0.18498791689680463,-0.04987440462922314,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,0.5000974702257297,-0.5583750888097871,0.16414483668128932,0.6726455208618533,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.5583750888097871,-0.07566853331093565,-0.5583750888097871,-0.12053514343037779,-0.5583750888097871,-0.5583750888097871
